2.900000000000000000e+03 1.000000000000000000e+00 8.978176807858126787e-03 9.910218231921418264e-01
2.900000000000000000e+03 1.000000000000000000e+00 9.022623227699007667e-03 9.909773767723010218e-01
2.900000000000000000e+03 1.000000000000000000e+00 9.067069647539890281e-03 9.909329303524601062e-01
2.900000000000000000e+03 1.000000000000000000e+00 9.111516067380772896e-03 9.908884839326191907e-01
2.900000000000000000e+03 1.000000000000000000e+00 9.155962487221653776e-03 9.908440375127783861e-01
2.900000000000000000e+03 1.000000000000000000e+00 9.200408907062536390e-03 9.907995910929374705e-01
2.900000000000000000e+03 1.000000000000000000e+00 9.244855326903417270e-03 9.907551446730965550e-01
2.900000000000000000e+03 1.000000000000000000e+00 9.289301746744299884e-03 9.907106982532557504e-01
2.900000000000000000e+03 1.000000000000000000e+00 9.333748166585180764e-03 9.906662518334148348e-01
2.900000000000000000e+03 1.000000000000000000e+00 9.378194586426063378e-03 9.906218054135739193e-01
2.900000000000000000e+03 1.000000000000000000e+00 9.422641006266944258e-03 9.905773589937330037e-01
2.900000000000000000e+03 1.000000000000000000e+00 9.467087426107826872e-03 9.905329125738921991e-01
2.900000000000000000e+03 1.000000000000000000e+00 9.511533845948707752e-03 9.904884661540512836e-01
2.900000000000000000e+03 1.000000000000000000e+00 9.555980265789590367e-03 9.904440197342103680e-01
2.900000000000000000e+03 1.000000000000000000e+00 9.600426685630471246e-03 9.903995733143695634e-01
2.900000000000000000e+03 1.000000000000000000e+00 9.644873105471353861e-03 9.903551268945286479e-01
2.900000000000000000e+03 1.000000000000000000e+00 9.689319525312236475e-03 9.903106804746877323e-01
2.900000000000000000e+03 1.000000000000000000e+00 9.733765945153117355e-03 9.902662340548469277e-01
2.900000000000000000e+03 1.000000000000000000e+00 9.778212364993999969e-03 9.902217876350060122e-01
2.900000000000000000e+03 1.000000000000000000e+00 9.822658784834880849e-03 9.901773412151650966e-01
2.900000000000000000e+03 1.000000000000000000e+00 9.867105204675763463e-03 9.901328947953242920e-01
2.900000000000000000e+03 1.000000000000000000e+00 9.911551624516644343e-03 9.900884483754833765e-01
2.900000000000000000e+03 1.000000000000000000e+00 9.955998044357526958e-03 9.900440019556424609e-01
2.900000000000000000e+03 1.000000000000000000e+00 1.000044446419840784e-02 9.899995555358015453e-01
2.900000000000000000e+03 1.000000000000000000e+00 1.004489088403929045e-02 9.899551091159607408e-01
2.900000000000000000e+03 1.000000000000000000e+00 1.008933730388017133e-02 9.899106626961198252e-01
2.900000000000000000e+03 1.000000000000000000e+00 1.013378372372105395e-02 9.898662162762789096e-01
2.900000000000000000e+03 1.000000000000000000e+00 1.017823014356193483e-02 9.898217698564381051e-01
2.900000000000000000e+03 1.000000000000000000e+00 1.022267656340281744e-02 9.897773234365971895e-01
2.900000000000000000e+03 1.000000000000000000e+00 1.026712298324370005e-02 9.897328770167562739e-01
2.900000000000000000e+03 1.000000000000000000e+00 1.031156940308458093e-02 9.896884305969154694e-01
2.900000000000000000e+03 1.000000000000000000e+00 1.035601582292546355e-02 9.896439841770745538e-01
2.900000000000000000e+03 1.000000000000000000e+00 1.040046224276634443e-02 9.895995377572336382e-01
2.900000000000000000e+03 1.000000000000000000e+00 1.044490866260722704e-02 9.895550913373927227e-01
2.900000000000000000e+03 1.000000000000000000e+00 1.048935508244810792e-02 9.895106449175519181e-01
2.900000000000000000e+03 1.000000000000000000e+00 1.053380150228899054e-02 9.894661984977110025e-01
2.900000000000000000e+03 1.000000000000000000e+00 1.057824792212987142e-02 9.894217520778700869e-01
2.900000000000000000e+03 1.000000000000000000e+00 1.062269434197075403e-02 9.893773056580292824e-01
2.900000000000000000e+03 1.000000000000000000e+00 1.066714076181163491e-02 9.893328592381883668e-01
2.900000000000000000e+03 1.000000000000000000e+00 1.071158718165251753e-02 9.892884128183474512e-01
2.900000000000000000e+03 1.000000000000000000e+00 1.075603360149339841e-02 9.892439663985066467e-01
2.900000000000000000e+03 1.000000000000000000e+00 1.080048002133428102e-02 9.891995199786657311e-01
2.900000000000000000e+03 1.000000000000000000e+00 1.084492644117516363e-02 9.891550735588248155e-01
2.900000000000000000e+03 1.000000000000000000e+00 1.088937286101604451e-02 9.891106271389840110e-01
2.900000000000000000e+03 1.000000000000000000e+00 1.093381928085692713e-02 9.890661807191430954e-01
2.900000000000000000e+03 1.000000000000000000e+00 1.097826570069780801e-02 9.890217342993021798e-01
2.900000000000000000e+03 1.000000000000000000e+00 1.102271212053869062e-02 9.889772878794612643e-01
2.900000000000000000e+03 1.000000000000000000e+00 1.106715854037957150e-02 9.889328414596204597e-01
2.900000000000000000e+03 1.000000000000000000e+00 1.111160496022045412e-02 9.888883950397795441e-01
2.900000000000000000e+03 1.000000000000000000e+00 1.115605138006133500e-02 9.888439486199386286e-01
2.900000000000000000e+03 1.000000000000000000e+00 1.120049779990221761e-02 9.887995022000978240e-01
2.900000000000000000e+03 1.000000000000000000e+00 1.124494421974309849e-02 9.887550557802569084e-01
2.900000000000000000e+03 1.000000000000000000e+00 1.128939063958398110e-02 9.887106093604159929e-01
2.900000000000000000e+03 1.000000000000000000e+00 1.133383705942486198e-02 9.886661629405751883e-01
